"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,1272817,2023000013056,23490.0,2023012728171,630148,1,1,23490.0,1,2,35,6,8,826,1,100,7,71,1,10,58000,1,11
2023,202301,1272817,2023000013056,23490.0,2023012728171,630148,1,3,19116.0,1,2,56,4,8,826,1,100,3,30,1,10,15300,1,11
2023,202301,1272979,2023000015442,5346.0,2023012729791,231248,1,1,5346.0,0,1,29,4,1,100,0,0,8,81,1,10,23000,2,20
2023,202301,1273303,2023000019887,2754.0,2023012733031,10048,1,1,2916.0,3,1,39,4,1,100,0,0,6,63,1,10,54000,1,11
2023,202301,1273465,2023000022171,25596.0,2023012734651,461448,1,1,25596.0,1,2,57,4,8,826,4,428,7,71,1,10,25000,1,11
2023,202301,1273627,2023000024173,6318.0,2023012736271,570048,1,2,5022.0,0,2,52,6,1,100,0,0,10,101,1,10,102000,1,11
2023,202301,1273789,2023000026276,8262.0,2023012737891,190348,1,1,8100.0,0,2,52,1,1,100,0,0,7,71,1,10,29100,1,11
2023,202301,1273789,2023000026276,8262.0,2023012737891,190348,1,2,6966.0,0,1,53,1,1,100,1,100,8,81,1,10,78000,1,13
2023,202301,1274113,2023000030881,78408.0,2023012741131,230348,1,1,78408.0,1,2,45,6,2,200,0,0,11,114,1,10,56000,1,11
2023,202301,1274275,2023000033126,18306.0,2023012742751,251448,1,1,18306.0,2,2,44,1,8,826,1,100,10,101,1,10,55000,1,11
2023,202301,1274275,2023000033126,18306.0,2023012742751,251448,1,2,18468.0,2,1,45,1,8,826,1,100,6,63,1,10,110000,1,11
2023,202301,1274599,2023000037425,13770.0,2023012745991,190248,1,1,13770.0,0,1,21,6,1,100,0,0,10,101,1,10,4000,1,11
2023,202301,1274761,2023000039494,27378.0,2023012747611,310048,1,1,27540.0,1,1,48,4,8,826,1,100,8,81,1,10,57000,1,11
2023,202301,1274761,2023000039494,27378.0,2023012747611,310048,1,2,33372.0,0,1,19,6,8,826,1,100,7,71,1,10,700,1,11
2023,202301,1274923,2023000041668,4050.0,2023012749231,100048,1,1,4050.0,2,1,29,1,8,826,1,100,6,65,1,10,42000,1,11
2023,202301,1274923,2023000041668,4050.0,2023012749231,100048,1,2,3564.0,2,2,29,1,8,826,1,100,10,101,1,10,60000,1,11
2023,202301,1275085,2023000043729,8748.0,2023012750851,370048,1,1,8748.0,0,2,48,1,8,826,1,100,7,71,1,10,8800,1,11
2023,202301,1275085,2023000043729,8748.0,2023012750851,370048,1,2,4698.0,0,1,48,1,1,100,0,0,6,61,1,10,0,1,11
2023,202301,1275247,2023000046088,22194.0,2023012752471,490748,1,3,23652.0,1,1,40,6,7,700,1,100,5,50,1,10,7000,1,11
2023,202301,1275247,2023000046088,22194.0,2023012752471,490748,1,4,18954.0,0,2,23,6,7,700,1,100,7,71,1,10,20800,1,11
2023,202301,1275409,2023000048078,70794.0,2023012754091,520348,1,1,70794.0,1,2,32,6,2,200,0,0,10,101,1,10,79000,1,11
2023,202301,1275571,2023000050117,4536.0,2023012755711,680548,1,1,4536.0,0,2,56,6,8,826,1,100,10,101,1,10,40000,1,11
2023,202301,1275733,2023000051893,15228.0,2023012757331,140048,1,1,15066.0,2,2,32,6,1,100,0,0,7,71,1,10,67000,1,11
2023,202301,1275733,2023000051893,15228.0,2023012757331,140048,1,2,16686.0,2,1,32,6,1,100,0,0,7,71,1,10,80000,1,11
2023,202301,1275895,2023000054142,15714.0,2023012758951,430248,1,1,15714.0,0,1,23,6,7,700,4,428,7,71,1,10,24000,1,11
2023,202301,1276057,2023000056029,8262.0,2023012760571,200148,1,2,8748.0,2,2,42,1,6,610,0,0,10,101,1,10,115000,1,11
2023,202301,1276219,2023000057980,59940.0,2023012762191,330648,1,1,59940.0,0,2,26,6,9,974,1,100,11,115,1,10,10000,1,11
2023,202301,1276381,2023000060173,8424.0,2023012763811,190248,1,1,8424.0,1,2,35,6,1,100,0,0,11,114,1,10,69000,1,11
2023,202301,1276543,2023000062216,9558.0,2023012765431,200448,1,1,9558.0,2,1,40,1,1,100,0,0,7,71,1,10,93000,1,11
2023,202301,1276543,2023000062216,9558.0,2023012765431,200448,1,2,8910.0,2,2,37,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,1276705,2023000064081,2916.0,2023012767051,160048,1,1,2916.0,2,2,50,6,2,200,0,0,6,65,1,10,38000,1,11
2023,202301,1276705,2023000064081,2916.0,2023012767051,160048,1,2,13770.0,2,1,53,4,2,200,0,0,6,65,1,10,35000,1,11
2023,202301,1276705,2023000064081,2916.0,2023012767051,160048,1,3,6966.0,0,2,22,6,2,200,0,0,10,101,1,10,4900,1,11
2023,202301,1277191,2023000070706,16848.0,2023012771911,231748,1,2,18792.0,0,1,53,6,2,200,0,0,6,63,1,10,1200,1,11
2023,202301,1277353,2023000072681,29160.0,2023012773531,350248,1,1,29322.0,0,1,35,4,1,100,0,0,7,71,1,10,85000,1,11
2023,202301,1277515,2023000074807,16524.0,2023012775151,462548,1,1,16524.0,2,2,36,6,8,812,0,0,7,71,1,10,30000,1,11
2023,202301,1277677,2023000076775,8262.0,2023012776771,50148,1,1,8100.0,0,1,21,6,1,100,0,0,6,63,1,10,36000,1,11
2023,202301,1277677,2023000076775,8262.0,2023012776771,50148,1,2,5994.0,0,1,21,6,8,826,1,100,6,64,1,10,30000,1,11
2023,202301,1278163,2023000083254,65772.0,2023012781631,461348,1,1,65610.0,2,1,33,1,2,200,0,0,8,81,1,10,15000,1,11
2023,202301,1278163,2023000083254,65772.0,2023012781631,461348,1,2,86508.0,2,2,34,1,2,200,0,0,8,81,1,10,25000,1,11
2023,202301,1278487,2023000087198,12312.0,2023012784871,190448,1,1,12150.0,0,1,41,6,1,100,0,0,10,101,1,10,105000,2,20
2023,202301,1278649,2023000089041,28674.0,2023012786491,140048,1,1,28674.0,0,2,33,6,1,100,0,0,6,64,1,10,25000,1,11
2023,202301,1278811,2023000091044,3888.0,2023012788111,80048,1,1,3888.0,3,2,34,1,8,802,0,0,7,71,1,10,58000,1,11
2023,202301,1278811,2023000091044,3888.0,2023012788111,80048,1,2,2754.0,3,1,54,1,1,100,0,0,4,40,1,10,25000,1,11
2023,202301,1279135,2023000094869,16038.0,2023012791351,190548,1,1,15876.0,2,2,46,1,1,100,0,0,11,114,1,10,30000,1,11
2023,202301,1279135,2023000094869,16038.0,2023012791351,190548,1,2,15876.0,2,1,46,1,1,100,0,0,11,114,1,10,250000,1,11
2023,202301,1279297,2023000096872,10044.0,2023012792971,10048,1,1,9882.0,2,1,30,1,7,700,1,100,6,63,1,10,80000,1,11
2023,202301,1279297,2023000096872,10044.0,2023012792971,10048,1,2,4860.0,2,2,31,1,1,100,0,0,10,101,1,10,42100,1,11
2023,202301,1279459,2023000098888,55890.0,2023012794591,462748,1,1,55890.0,3,1,34,1,1,100,1,100,8,81,1,10,75000,1,11
2023,202301,1279621,2023000100853,7452.0,2023012796211,570048,1,1,7290.0,0,1,64,1,1,100,0,0,10,101,1,10,63000,1,11
2023,202301,1279621,2023000100853,7452.0,2023012796211,570048,1,2,6804.0,0,2,61,1,1,100,0,0,10,101,1,10,21900,1,11
2023,202301,1279783,2023000102871,20736.0,2023012797831,540148,1,1,20736.0,2,2,44,4,1,100,0,0,8,81,1,10,85000,1,11
2023,202301,1279945,2023000105201,16038.0,2023012799451,461248,2,1,15876.0,0,2,29,6,7,700,4,413,6,63,1,10,4800,1,11
2023,202301,1279945,2023000105201,16038.0,2023012799451,461248,2,3,18306.0,1,1,43,6,7,700,4,413,2,26,1,10,40000,1,11
2023,202301,1280107,2023000107241,8424.0,2023012801071,190848,1,3,10854.0,0,1,31,6,6,610,0,0,11,114,1,10,80000,1,11
2023,202301,1280269,2023000109351,10530.0,2023012802691,530548,1,1,10530.0,0,1,23,6,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,1280431,2023000111413,4536.0,2023012804311,40048,1,1,4536.0,1,1,51,3,8,826,1,100,6,63,1,10,68000,1,11
2023,202301,1280755,2023000115769,71766.0,2023012807551,30048,1,1,71766.0,0,1,23,6,1,100,0,0,5,50,1,10,30000,1,11
2023,202301,1280917,2023000117965,16038.0,2023012809171,231848,1,1,16038.0,0,1,48,6,1,100,0,0,10,101,1,10,0,1,11
2023,202301,1281079,2023000120164,5670.0,2023012810791,380148,1,1,5670.0,0,2,28,6,8,826,1,100,10,101,1,10,35000,1,11
2023,202301,1281079,2023000120164,5670.0,2023012810791,380148,1,2,6156.0,0,1,27,6,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,1281403,2023000123983,65286.0,2023012814031,232148,1,1,65286.0,0,1,27,6,1,100,1,100,10,101,1,10,60000,1,11
2023,202301,1281403,2023000123983,65286.0,2023012814031,232148,1,2,71280.0,0,2,26,6,1,100,1,100,10,101,1,10,55000,1,11
2023,202301,1281565,2023000126284,12312.0,2023012815651,591648,1,1,12150.0,7,1,40,1,8,826,1,100,11,114,1,10,85000,1,13
2023,202301,1281727,2023000128127,4212.0,2023012817271,251648,1,1,4374.0,2,1,33,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,1282375,2023000136586,15066.0,2023012823751,530948,1,1,15066.0,0,1,61,1,1,100,0,0,10,101,1,10,128000,1,11
2023,202301,1282699,2023000140426,9882.0,2023012826991,330848,1,2,14904.0,0,1,33,6,8,826,1,100,7,71,1,10,40000,1,11
2023,202301,1283185,2023000146541,7614.0,2023012831851,461048,1,1,7614.0,1,1,33,1,8,826,3,300,6,64,1,10,70000,1,11
2023,202301,1283185,2023000146541,7614.0,2023012831851,461048,1,2,7452.0,1,2,29,1,8,826,3,300,6,63,1,10,50000,1,11
2023,202301,1283347,2023000148752,8100.0,2023012833471,590448,1,1,8100.0,0,1,60,4,1,100,4,498,8,81,1,10,32000,1,11
2023,202301,1283509,2023000150802,9396.0,2023012835091,251148,1,1,9396.0,2,1,47,1,1,100,0,0,8,81,1,10,110000,1,11
2023,202301,1283671,2023000153117,6642.0,2023012836711,50148,1,1,6642.0,3,2,36,6,1,100,0,0,6,63,1,10,29000,1,11
2023,202301,1283833,2023000155350,6318.0,2023012838331,550048,1,1,6318.0,0,1,65,1,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,1283995,2023000157152,3726.0,2023012839951,260048,1,3,3564.0,0,2,52,3,1,100,0,0,7,71,1,10,90000,1,11
2023,202301,1284157,2023000159157,9072.0,2023012841571,231948,1,2,15714.0,1,1,63,1,2,200,0,0,10,101,1,10,75000,2,20
2023,202301,1284319,2023000160996,6318.0,2023012843191,490248,1,1,6480.0,1,2,37,4,7,700,4,424,8,81,1,10,0,1,11
2023,202301,1284643,2023000165276,23004.0,2023012846431,251348,1,1,22842.0,0,1,40,6,1,100,0,0,11,115,1,10,574000,1,11
2023,202301,1284805,2023000167668,7290.0,2023012848051,330948,1,1,7290.0,1,2,60,4,8,826,1,100,8,81,1,10,33000,1,11
2023,202301,1284805,2023000167668,7290.0,2023012848051,330948,1,2,11826.0,3,2,34,6,8,826,1,100,6,65,1,10,15200,1,11
2023,202301,1285453,2023000175897,12474.0,2023012854531,591248,1,1,12636.0,2,1,56,1,8,826,4,424,7,71,1,10,130000,1,11
2023,202301,1285453,2023000175897,12474.0,2023012854531,591248,1,2,12312.0,2,2,50,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,1285615,2023000178294,7452.0,2023012856151,90048,1,1,7452.0,1,2,52,1,1,100,0,0,11,114,1,10,116000,1,11
2023,202301,1285615,2023000178294,7452.0,2023012856151,90048,1,2,8748.0,1,1,47,1,1,100,0,0,6,65,1,10,25300,2,20
2023,202301,1285777,2023000180064,18306.0,2023012857771,20048,1,1,18306.0,2,1,30,1,1,100,0,0,6,65,1,10,60000,1,11
2023,202301,1285777,2023000180064,18306.0,2023012857771,20048,1,2,23328.0,2,2,31,1,1,100,0,0,8,81,1,10,26000,1,11
2023,202301,1285939,2023000182032,9882.0,2023012859391,462048,1,1,9720.0,1,1,57,1,6,610,0,0,6,65,1,10,57000,1,11
2023,202301,1285939,2023000182032,9882.0,2023012859391,462048,1,2,10854.0,1,2,56,1,6,610,0,0,11,114,1,10,23000,1,11
2023,202301,1286101,2023000184236,3402.0,2023012861011,480348,1,1,3564.0,1,1,60,1,1,100,1,100,0,2,1,10,70000,1,11
2023,202301,1286263,2023000186481,14580.0,2023012862631,530448,1,1,14580.0,0,2,27,6,1,100,0,0,10,101,1,10,93000,1,11
2023,202301,1286263,2023000186481,14580.0,2023012862631,530448,1,2,17172.0,0,1,30,6,2,200,0,0,11,114,1,10,87000,1,11
2023,202301,1286911,2023000194658,10854.0,2023012869111,50148,1,2,11016.0,2,1,53,6,7,700,4,412,0,2,1,10,42000,1,11
2023,202301,1287073,2023000196684,10854.0,2023012870731,250448,1,1,10854.0,3,2,42,1,1,100,0,0,6,63,1,10,90000,1,11
2023,202301,1287073,2023000196684,10854.0,2023012870731,250448,1,2,9882.0,3,1,53,1,1,100,0,0,6,65,1,10,94000,2,20
2023,202301,1287073,2023000196684,10854.0,2023012870731,250448,1,4,15552.0,0,2,18,6,1,100,0,0,6,63,1,10,3000,1,11
2023,202301,1287397,2023000201018,19440.0,2023012873971,100048,1,1,19440.0,0,1,23,1,1,100,0,0,6,64,1,10,50000,1,11
2023,202301,1287559,2023000203239,15552.0,2023012875591,420048,1,1,15714.0,0,2,38,4,1,100,0,0,6,61,1,10,22500,1,11
2023,202301,1287721,2023000205032,21384.0,2023012877211,461448,1,1,21384.0,0,2,34,6,8,826,3,300,10,101,1,10,52000,1,11
2023,202301,1287883,2023000207216,2916.0,2023012878831,10048,1,1,2916.0,0,1,57,4,7,700,1,100,6,63,1,10,67000,2,20
2023,202301,1288369,2023000213522,7614.0,2023012883691,450348,1,2,9234.0,2,1,40,1,1,100,0,0,10,101,1,10,574000,1,11
2023,202301,1288531,2023000215408,18792.0,2023012885311,750048,1,1,18630.0,1,1,22,6,8,826,1,100,0,2,1,10,10000,1,11
2023,202301,1288531,2023000215408,18792.0,2023012885311,750048,1,2,24138.0,1,2,20,6,8,826,1,100,6,63,1,10,40000,2,20
2023,202301,1288693,2023000217320,13608.0,2023012886931,680548,1,1,13608.0,0,2,23,6,1,100,1,100,10,101,1,10,10000,1,11
2023,202301,1288693,2023000217320,13608.0,2023012886931,680548,1,2,10044.0,1,2,27,6,1,100,1,100,10,101,1,10,12000,1,11
2023,202301,1288693,2023000217320,13608.0,2023012886931,680548,1,3,8262.0,2,2,55,1,1,100,1,100,2,25,1,10,5200,1,11
2023,202301,1288693,2023000217320,13608.0,2023012886931,680548,1,4,9882.0,2,1,53,1,8,826,1,100,6,63,1,10,0,1,11
2023,202301,1288855,2023000219279,13446.0,2023012888551,231048,1,1,13446.0,2,1,38,1,2,200,0,0,11,114,1,10,70000,1,11
2023,202301,1288855,2023000219279,13446.0,2023012888551,231048,1,2,13284.0,2,2,39,1,2,200,0,0,8,81,1,10,53000,1,11
2023,202301,1289017,2023000221506,11988.0,2023012890171,520148,1,1,12150.0,0,2,63,6,1,100,0,0,6,63,1,10,70000,1,11
2023,202301,1289017,2023000221506,11988.0,2023012890171,520148,1,2,15552.0,0,2,43,4,1,100,0,0,6,63,1,10,90000,1,11
2023,202301,1289503,2023000227520,8100.0,2023012895031,591348,1,1,7938.0,0,1,44,4,2,200,0,0,11,114,1,10,78000,2,20
2023,202301,1289665,2023000229631,28512.0,2023012896651,530148,1,1,28512.0,0,2,26,6,1,100,0,0,10,101,1,10,62000,1,11
2023,202301,1289827,2023000231801,8424.0,2023012898271,251448,1,1,8424.0,0,2,22,6,7,700,4,423,10,101,1,10,12500,1,11
2023,202301,1290151,2023000235594,61560.0,2023012901511,251548,1,2,67878.0,0,2,47,1,1,100,0,0,7,71,1,10,198000,1,11
2023,202301,1290313,2023000237734,24786.0,2023012903131,50248,1,1,24786.0,1,2,32,3,1,100,0,0,6,63,1,10,18000,1,11
2023,202301,1290475,2023000239628,9072.0,2023012904751,463648,1,1,9072.0,1,2,53,6,2,200,0,0,11,115,1,10,0,1,13
2023,202301,1290637,2023000242080,11988.0,2023012906371,200348,1,1,11988.0,0,1,36,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,1290799,2023000244253,51678.0,2023012907991,430148,1,1,51516.0,2,1,42,1,1,100,0,0,10,101,1,10,78000,1,11
2023,202301,1291123,2023000248566,8262.0,2023012911231,590648,1,1,8424.0,2,2,36,4,7,700,1,100,6,63,1,10,25000,1,11
2023,202301,1291123,2023000248566,8262.0,2023012911231,590648,1,2,7128.0,2,1,61,4,7,700,1,100,4,40,1,10,45000,1,11
2023,202301,1291285,2023000250605,9882.0,2023012912851,251348,1,1,9882.0,2,2,35,6,2,200,0,0,6,63,1,10,16700,1,11
2023,202301,1291609,2023000254917,33696.0,2023012916091,530748,1,1,33696.0,0,1,32,6,1,100,0,0,10,101,1,10,250000,1,11
2023,202301,1291609,2023000254917,33696.0,2023012916091,530748,1,2,30780.0,0,1,29,6,1,100,0,0,11,114,1,10,200000,1,11
2023,202301,1291771,2023000256944,2268.0,2023012917711,240048,1,2,2592.0,3,1,39,1,1,100,0,0,10,101,1,10,250000,1,11
2023,202301,1292095,2023000261347,24624.0,2023012920951,730048,1,1,24624.0,0,1,23,6,7,700,1,100,6,63,1,10,65000,1,11
2023,202301,1292257,2023000263735,16686.0,2023012922571,210148,1,1,16686.0,0,2,64,1,1,100,0,0,10,101,1,10,574000,1,11
2023,202301,1292905,2023000272401,10692.0,2023012929051,470248,1,1,10692.0,1,2,53,4,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,1292905,2023000272401,10692.0,2023012929051,470248,1,2,8586.0,0,2,20,6,1,100,0,0,7,71,1,10,1000,1,11
2023,202301,1293067,2023000274337,5184.0,2023012930671,510048,1,1,5346.0,2,1,53,1,8,826,1,100,6,65,1,10,75000,1,11
2023,202301,1293067,2023000274337,5184.0,2023012930671,510048,1,2,7290.0,2,2,60,1,8,826,1,100,6,63,1,10,25000,1,11
2023,202301,1293067,2023000274337,5184.0,2023012930671,510048,1,4,3078.0,0,1,18,6,8,826,1,100,6,63,1,10,1400,1,11
2023,202301,1293067,2023000274337,5184.0,2023012930671,510048,1,10,4698.0,0,2,25,2,8,826,1,100,6,63,1,10,12000,1,11
2023,202301,1293391,2023000278284,11340.0,2023012933911,680548,1,1,11340.0,2,1,29,1,1,100,1,100,6,65,1,10,110000,1,11
2023,202301,1293391,2023000278284,11340.0,2023012933911,680548,1,2,9234.0,2,2,30,1,1,100,1,100,7,71,1,10,40000,1,11
2023,202301,1293715,2023000282610,1620.0,2023012937151,110048,1,1,1782.0,0,1,55,6,1,100,0,0,6,63,1,10,11300,1,11
2023,202301,1293877,2023000284813,30132.0,2023012938771,461848,1,1,30132.0,3,2,39,4,7,700,4,413,2,26,1,10,0,1,11
2023,202301,1294039,2023000286842,6318.0,2023012940391,450148,1,1,6318.0,0,2,51,6,1,100,0,0,8,81,1,10,53000,2,20
2023,202301,1294201,2023000289155,5022.0,2023012942011,200548,1,1,5022.0,3,1,47,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,1294201,2023000289155,5022.0,2023012942011,200548,1,2,6156.0,3,2,36,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,1294363,2023000291217,20250.0,2023012943631,630148,1,1,20250.0,2,1,32,1,1,100,0,0,11,114,1,10,45000,2,20
2023,202301,1294687,2023000295274,21708.0,2023012946871,750048,1,1,21546.0,3,1,39,1,8,826,1,100,10,101,1,10,70000,1,11
2023,202301,1294687,2023000295274,21708.0,2023012946871,750048,1,2,14256.0,3,2,34,1,8,826,1,100,10,101,1,10,55000,1,11
2023,202301,1295011,2023000299635,10692.0,2023012950111,230148,1,1,10692.0,1,1,49,4,1,100,0,0,6,65,1,10,150000,1,11
2023,202301,1295497,2023000305945,27054.0,2023012954971,590348,1,2,34020.0,0,1,45,4,8,826,1,100,4,40,1,10,45000,1,11
2023,202301,1295497,2023000305945,27054.0,2023012954971,590348,1,3,35802.0,0,2,42,6,7,700,1,100,7,71,1,10,27000,1,11
2023,202301,1295659,2023000308114,22518.0,2023012956591,250448,1,1,22356.0,0,2,55,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,1295821,2023000310098,39528.0,2023012958211,510048,1,1,39528.0,0,2,55,4,1,100,0,0,6,65,1,10,44000,1,11
2023,202301,1295983,2023000312121,13122.0,2023012959831,251648,1,1,13284.0,1,2,52,4,2,200,0,0,11,114,1,10,12000,2,20
2023,202301,1295983,2023000312121,13122.0,2023012959831,251648,1,2,19440.0,0,1,20,6,2,200,0,0,6,65,1,10,1500,1,11
2023,202301,1296145,2023000314455,8262.0,2023012961451,680248,1,2,10044.0,1,2,48,1,7,700,1,100,7,71,1,10,82000,2,20
2023,202301,1296145,2023000314455,8262.0,2023012961451,680248,1,3,8100.0,2,2,26,6,7,700,1,100,11,114,1,10,30000,1,11
2023,202301,1296307,2023000316437,16362.0,2023012963071,460148,1,2,17820.0,0,1,53,2,7,700,4,412,6,63,1,10,19000,1,11
2023,202301,1296631,2023000320665,14418.0,2023012966311,591248,1,1,14580.0,2,2,58,4,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,1296631,2023000320665,14418.0,2023012966311,591248,1,2,21384.0,0,2,38,6,1,100,0,0,6,64,1,10,15000,1,11
2023,202301,1296955,2023000324859,10692.0,2023012969551,670348,1,2,16362.0,2,1,53,1,8,826,1,100,6,65,1,10,96000,1,11
2023,202301,1297279,2023000329046,14904.0,2023012972791,250348,1,1,14904.0,0,2,39,6,1,100,2,200,8,81,1,10,50000,1,11
2023,202301,1297279,2023000329046,14904.0,2023012972791,250348,1,2,21546.0,0,1,28,6,8,801,0,0,7,71,1,10,27600,1,11
2023,202301,1297765,2023000335065,12960.0,2023012977651,460748,1,1,12960.0,3,1,34,1,7,700,1,100,6,63,1,10,30000,1,11
2023,202301,1297927,2023000337258,13284.0,2023012979271,110048,1,1,13446.0,0,1,26,1,1,100,0,0,7,71,1,10,150000,1,11
2023,202301,1297927,2023000337258,13284.0,2023012979271,110048,1,2,17982.0,0,2,25,1,1,100,0,0,11,114,1,10,59000,1,11
2023,202301,1298089,2023000339155,19602.0,2023012980891,740248,1,1,19602.0,0,2,29,6,8,826,1,100,10,101,1,10,52000,1,11
2023,202301,1298251,2023000341275,13284.0,2023012982511,200148,1,1,13284.0,0,1,27,1,1,100,0,0,6,65,1,10,25000,1,11
2023,202301,1298413,2023000343267,7290.0,2023012984131,460448,1,2,7128.0,1,1,61,1,1,100,0,0,11,115,1,10,574000,1,11
2023,202301,1298737,2023000347552,8748.0,2023012987371,360048,1,1,8910.0,0,1,55,4,1,100,0,0,7,71,1,10,68000,2,20
2023,202301,1298899,2023000349607,10044.0,2023012988991,350248,1,1,9882.0,1,1,55,1,2,200,0,0,6,63,1,10,18500,1,11
2023,202301,1298899,2023000349607,10044.0,2023012988991,350248,1,2,11988.0,1,2,49,1,9,976,0,0,6,63,1,10,1200,2,20
2023,202301,1298899,2023000349607,10044.0,2023012988991,350248,1,3,19116.0,0,1,19,6,9,973,0,0,6,63,1,10,1000,1,11
2023,202301,1299061,2023000351811,12312.0,2023012990611,660148,1,1,12474.0,2,1,53,4,1,100,0,0,10,101,1,10,115000,1,11
2023,202301,1299385,2023000355841,9882.0,2023012993851,660348,1,1,9882.0,2,1,59,1,8,826,1,100,10,101,1,10,70000,1,13
2023,202301,1299385,2023000355841,9882.0,2023012993851,660348,1,2,7776.0,2,2,51,1,1,100,0,0,8,81,1,12,26000,1,11
2023,202301,1299547,2023000358066,19764.0,2023012995471,310048,1,2,28836.0,2,1,41,1,1,100,0,0,7,71,1,10,83000,1,11
2023,202301,1299709,2023000360318,12798.0,2023012997091,30048,1,1,12798.0,0,2,45,4,8,826,1,100,6,65,1,10,30000,1,11
2023,202301,1299871,2023000362654,17982.0,2023012998711,463348,1,1,17982.0,3,2,42,1,7,700,4,416,6,63,1,10,37900,1,11
2023,202301,1299871,2023000362654,17982.0,2023012998711,463348,1,2,23976.0,3,1,49,1,7,700,4,416,6,63,1,10,45000,1,11
2023,202301,1299871,2023000362654,17982.0,2023012998711,463348,1,3,12474.0,0,2,25,6,7,700,4,416,11,114,1,10,65000,1,11
2023,202301,1299871,2023000362654,17982.0,2023012998711,463348,1,4,15714.0,0,2,21,6,7,700,4,416,10,101,1,10,9600,1,11
2023,202301,1300195,2023000366769,11340.0,2023013001951,463548,1,1,11340.0,1,1,53,1,8,826,4,420,7,71,1,10,0,1,11
2023,202301,1300195,2023000366769,11340.0,2023013001951,463548,1,2,7938.0,1,2,50,1,7,700,1,100,7,71,1,10,0,1,11
2023,202301,1300195,2023000366769,11340.0,2023013001951,463548,1,3,8748.0,0,1,20,6,8,826,1,100,6,65,1,10,30000,1,11
2023,202301,1300357,2023000368962,24624.0,2023013003571,230348,1,1,24786.0,4,2,37,6,2,200,0,0,7,71,1,10,38000,1,11
2023,202301,1301005,2023000377373,13446.0,2023013010051,210148,1,2,15390.0,2,1,47,4,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,1301167,2023000379316,7452.0,2023013011671,680648,1,1,7452.0,1,2,51,1,1,100,1,100,6,64,1,10,70000,1,11
2023,202301,1301167,2023000379316,7452.0,2023013011671,680648,1,2,7452.0,1,1,55,1,1,100,1,100,6,63,1,10,65000,1,11
2023,202301,1301329,2023000381048,6480.0,2023013013291,461348,1,2,7452.0,0,1,64,6,1,100,0,0,11,114,1,10,5000,1,11
2023,202301,1301491,2023000383092,10044.0,2023013014911,470248,1,1,10044.0,0,2,41,1,1,100,0,0,10,101,1,10,30000,1,11
2023,202301,1301491,2023000383092,10044.0,2023013014911,470248,1,2,11826.0,0,1,42,1,1,100,0,0,8,81,1,10,275000,1,11
2023,202301,1301653,2023000385074,1620.0,2023013016531,400048,1,2,1620.0,2,2,60,1,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,1301653,2023000385074,1620.0,2023013016531,400048,1,3,1782.0,0,2,34,6,1,100,0,0,6,65,1,10,20000,1,11
2023,202301,1301653,2023000385074,1620.0,2023013016531,400048,1,4,2754.0,0,1,24,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,1301815,2023000387101,28836.0,2023013018151,270048,1,1,28836.0,1,2,47,1,1,100,0,0,11,114,1,10,35000,1,11
2023,202301,1301815,2023000387101,28836.0,2023013018151,270048,1,2,26568.0,1,1,54,1,1,100,0,0,6,63,1,10,55000,1,11
2023,202301,1301977,2023000388894,8910.0,2023013019771,460248,1,1,9072.0,0,2,64,4,1,100,1,100,2,26,1,10,24000,1,11
2023,202301,1302301,2023000393346,11826.0,2023013023011,230348,1,1,11826.0,0,2,53,6,1,100,0,0,6,63,1,10,85000,1,11
2023,202301,1302463,2023000395656,6156.0,2023013024631,480248,1,1,6156.0,0,2,62,1,1,100,0,0,6,65,1,10,40400,1,11
2023,202301,1302625,2023000397697,11826.0,2023013026251,250248,1,1,11826.0,0,2,63,4,2,200,0,0,6,63,1,10,4500,1,11
2023,202301,1302787,2023000399948,35802.0,2023013027871,550048,1,1,35802.0,0,2,60,1,1,100,0,0,7,71,1,10,92000,1,11
2023,202301,1302787,2023000399948,35802.0,2023013027871,550048,1,2,26892.0,0,1,61,1,1,100,0,0,11,114,1,10,115000,2,20
2023,202301,1302949,2023000401785,5832.0,2023013029491,250348,1,1,5832.0,0,2,28,6,2,200,0,0,10,101,1,10,13000,1,11
2023,202301,1302949,2023000401785,5832.0,2023013029491,250348,1,2,5670.0,0,1,58,6,2,200,0,0,6,65,1,10,12000,1,11
